bet_id,player_id,bet_ts,stake,currency,product,payout,is_currency_valid,stake_brl,payout_brl,ggr_brl,_ingested_at
B0000191,P00016,2024-01-20T10:54:00.000Z,325.23,BRL,sports,0.00,true,325.23,0.0,325.23,2026-07-31T12:59:56.604Z
B0000192,P00016,2024-01-15T10:07:00.000Z,14.49,EUR,sports,17.84,true,76.16,93.76,-17.6,2026-07-31T12:59:56.604Z
B0000193,P00016,2023-10-15T02:51:00.000Z,972.06,BRL,casino,2114.83,true,972.06,2114.83,-1142.77,2026-07-31T12:59:56.604Z
B0000194,P00016,2023-10-07T08:18:00.000Z,549.35,BRL,casino,1034.17,true,549.35,1034.17,-484.82,2026-07-31T12:59:56.604Z
B0000195,P00016,2023-11-25T02:18:00.000Z,890.10,BRL,sports,0.00,true,890.1,0.0,890.1,2026-07-31T12:59:56.604Z
B0000196,P00017,2023-12-15T17:54:00.000Z,474.75,BRL,sports,930.23,true,474.75,930.23,-455.48,2026-07-31T12:59:56.604Z
B0000197,P00017,2023-09-16T02:04:00.000Z,830.26,BRL,sports,1791.28,true,830.26,1791.28,-961.02,2026-07-31T12:59:56.604Z
B0000198,P00017,2023-10-23T01:39:00.000Z,203.27,BRL,casino,458.33,true,203.27,458.33,-255.06,2026-07-31T12:59:56.604Z
B0000199,P00017,2024-01-04T03:40:00.000Z,353.70,BRL,sports,0.00,true,353.7,0.0,353.7,2026-07-31T12:59:56.604Z
B0000200,P00017,2023-09-23T12:19:00.000Z,821.65,BRL,casino,0.00,true,821.65,0.0,821.65,2026-07-31T12:59:56.604Z
B0000201,P00017,2024-01-11T14:12:00.000Z,934.64,BRL,sports,0.00,true,934.64,0.0,934.64,2026-07-31T12:59:56.604Z
B0000202,P00018,2023-12-09T18:37:00.000Z,49.72,EUR,casino,71.37,true,260.87,374.46,-113.59,2026-07-31T12:59:56.604Z
B0000203,P00018,2023-12-24T23:47:00.000Z,149.49,EUR,casino,0.00,true,796.14,0.0,796.14,2026-07-31T12:59:56.604Z
B0000204,P00018,2023-12-16T01:51:00.000Z,137.31,EUR,sports,0.00,true,730.35,0.0,730.35,2026-07-31T12:59:56.604Z
B0000205,P00019,2023-12-24T01:51:00.000Z,1.04,EUR,casino,3.57,true,5.54,19.01,-13.47,2026-07-31T12:59:56.604Z
B0000206,P00019,2024-01-10T01:35:00.000Z,57.91,EUR,casino,0.00,true,305.7,0.0,305.7,2026-07-31T12:59:56.604Z
B0000207,P00019,2024-01-07T05:05:00.000Z,123.89,EUR,sports,387.64,true,653.73,2045.46,-1391.73,2026-07-31T12:59:56.604Z
B0000208,P00019,2023-12-24T19:35:00.000Z,146.05,EUR,casino,0.00,true,777.82,0.0,777.82,2026-07-31T12:59:56.604Z
B0000209,P00019,2024-01-14T14:11:00.000Z,44.59,EUR,sports,145.78,true,233.9,764.69,-530.79,2026-07-31T12:59:56.604Z
B0000210,P00019,2024-01-06T13:56:00.000Z,135.11,EUR,sports,293.92,true,712.93,1550.93,-838.0,2026-07-31T12:59:56.604Z
B0000211,P00019,2024-01-07T02:23:00.000Z,163.38,EUR,sports,0.00,true,862.11,0.0,862.11,2026-07-31T12:59:56.604Z
B0000212,P00019,2023-12-14T21:32:00.000Z,58.15,EUR,sports,0.00,true,309.64,0.0,309.64,2026-07-31T12:59:56.604Z
B0000213,P00019,2024-01-21T07:44:00.000Z,113.62,EUR,casino,0.00,true,593.48,0.0,593.48,2026-07-31T12:59:56.604Z
B0000214,P00019,2023-12-31T20:59:00.000Z,169.98,EUR,casino,0.00,true,902.47,0.0,902.47,2026-07-31T12:59:56.604Z
B0000215,P00019,2024-01-21T20:48:00.000Z,86.31,EUR,sports,0.00,true,450.83,0.0,450.83,2026-07-31T12:59:56.604Z
B0000216,P00019,2023-12-16T15:11:00.000Z,107.65,EUR,sports,0.00,true,572.59,0.0,572.59,2026-07-31T12:59:56.604Z
B0000217,P00019,2023-12-19T00:06:00.000Z,148.17,EUR,casino,395.05,true,784.95,2092.82,-1307.87,2026-07-31T12:59:56.604Z
B0000218,P00019,2023-12-26T21:57:00.000Z,129.32,EUR,sports,355.06,true,689.68,1893.57,-1203.89,2026-07-31T12:59:56.604Z
B0000219,P00019,2024-01-20T08:42:00.000Z,64.73,EUR,sports,176.61,true,338.11,922.5,-584.39,2026-07-31T12:59:56.604Z
B0000220,P00021,2023-11-19T00:38:00.000Z,151.78,BRL,sports,242.38,true,151.78,242.38,-90.6,2026-07-31T12:59:56.604Z
B0000221,P00021,2023-11-11T19:00:00.000Z,177.10,BRL,casino,0.00,true,177.1,0.0,177.1,2026-07-31T12:59:56.604Z
B0000222,P00021,2023-10-15T19:05:00.000Z,122.13,BRL,casino,0.00,true,122.13,0.0,122.13,2026-07-31T12:59:56.604Z
B0000223,P00021,2023-10-03T13:01:00.000Z,186.59,BRL,sports,360.17,true,186.59,360.17,-173.58,2026-07-31T12:59:56.604Z
B0000224,P00021,2023-11-17T03:53:00.000Z,66.17,EUR,sports,189.63,true,346.06,991.73,-645.67,2026-07-31T12:59:56.604Z
B0000225,P00021,2023-11-14T02:08:00.000Z,137.07,BRL,casino,387.03,true,137.07,387.03,-249.96,2026-07-31T12:59:56.604Z
B0000226,P00021,2023-10-24T02:18:00.000Z,192.30,BRL,casino,0.00,true,192.3,0.0,192.3,2026-07-31T12:59:56.604Z
B0000227,P00021,2023-11-11T17:33:00.000Z,96.95,BRL,casino,197.42,true,96.95,197.42,-100.47,2026-07-31T12:59:56.604Z
B0000228,P00021,2023-11-20T07:34:00.000Z,832.57,BRL,sports,2597.51,true,832.57,2597.51,-1764.94,2026-07-31T12:59:56.604Z
B0000229,P00021,2023-11-11T04:21:00.000Z,647.78,BRL,casino,0.00,true,647.78,0.0,647.78,2026-07-31T12:59:56.604Z
B0000230,P00021,2023-10-03T21:33:00.000Z,214.67,BRL,sports,386.39,true,214.67,386.39,-171.72,2026-07-31T12:59:56.604Z
B0000231,P00021,2023-10-28T14:57:00.000Z,57.20,EUR,sports,0.00,true,303.64,0.0,303.64,2026-07-31T12:59:56.604Z
B0000232,P00021,2023-10-18T00:26:00.000Z,631.32,BRL,casino,0.00,true,631.32,0.0,631.32,2026-07-31T12:59:56.604Z
B0000233,P00021,2023-10-19T02:34:00.000Z,903.46,BRL,sports,1828.07,true,903.46,1828.07,-924.61,2026-07-31T12:59:56.604Z
B0000234,P00021,2023-11-15T08:25:00.000Z,80.42,EUR,casino,0.00,true,420.11,0.0,420.11,2026-07-31T12:59:56.604Z
B0000235,P00021,2023-11-20T09:25:00.000Z,724.76,BRL,casino,0.00,true,724.76,0.0,724.76,2026-07-31T12:59:56.604Z
B0000236,P00021,2023-09-30T21:32:00.000Z,878.05,BRL,sports,0.00,true,878.05,0.0,878.05,2026-07-31T12:59:56.604Z
B0000237,P00021,2023-10-24T12:10:00.000Z,273.01,BRL,sports,0.00,true,273.01,0.0,273.01,2026-07-31T12:59:56.604Z
B0000238,P00022,2024-02-01T22:36:00.000Z,699.14,BRL,sports,0.00,true,699.14,0.0,699.14,2026-07-31T12:59:56.604Z
B0000239,P00022,2023-10-27T18:09:00.000Z,789.63,BRL,casino,1111.73,true,789.63,1111.73,-322.1,2026-07-31T12:59:56.604Z
B0000240,P00022,2023-12-08T02:11:00.000Z,463.28,BRL,casino,0.00,true,463.28,0.0,463.28,2026-07-31T12:59:56.604Z
B0000241,P00022,2023-11-19T02:35:00.000Z,858.47,BRL,casino,2459.95,true,858.47,2459.95,-1601.48,2026-07-31T12:59:56.604Z
B0000242,P00022,2023-10-11T15:44:00.000Z,347.99,BRL,sports,0.00,true,347.99,0.0,347.99,2026-07-31T12:59:56.604Z
B0000243,P00022,2024-02-04T03:58:00.000Z,379.41,BRL,sports,0.00,true,379.41,0.0,379.41,2026-07-31T12:59:56.604Z
B0000244,P00023,2024-02-24T04:43:00.000Z,935.59,BRL,casino,1826.61,true,935.59,1826.61,-891.02,2026-07-31T12:59:56.604Z
B0000245,P00023,2024-02-27T16:37:00.000Z,76.30,BRL,sports,0.00,true,76.3,0.0,76.3,2026-07-31T12:59:56.604Z
B0000246,P00023,2024-02-24T10:00:00.000Z,182.27,BRL,casino,370.60,true,182.27,370.6,-188.33,2026-07-31T12:59:56.604Z
B0000247,P00023,2024-02-23T08:21:00.000Z,142.39,BRL,casino,240.05,true,142.39,240.05,-97.66,2026-07-31T12:59:56.604Z
B0000248,P00023,2024-02-28T09:16:00.000Z,154.99,BRL,casino,426.71,true,154.99,426.71,-271.72,2026-07-31T12:59:56.604Z
B0000249,P00023,2024-02-24T09:05:00.000Z,683.93,BRL,casino,0.00,true,683.93,0.0,683.93,2026-07-31T12:59:56.604Z
B0000250,P00023,2024-02-28T02:08:00.000Z,657.59,BRL,casino,2009.53,true,657.59,2009.53,-1351.94,2026-07-31T12:59:56.604Z
B0000251,P00023,2024-02-28T07:49:00.000Z,488.71,BRL,sports,0.00,true,488.71,0.0,488.71,2026-07-31T12:59:56.604Z
B0000252,P00023,2024-02-25T21:32:00.000Z,743.35,BRL,casino,2271.97,true,743.35,2271.97,-1528.62,2026-07-31T12:59:56.604Z
B0000253,P00023,2024-02-29T06:50:00.000Z,338.39,BRL,sports,0.00,true,338.39,0.0,338.39,2026-07-31T12:59:56.604Z
B0000254,P00023,2024-02-26T02:21:00.000Z,386.55,BRL,casino,0.00,true,386.55,0.0,386.55,2026-07-31T12:59:56.604Z
B0000255,P00023,2024-02-24T08:29:00.000Z,616.45,BRL,casino,0.00,true,616.45,0.0,616.45,2026-07-31T12:59:56.604Z
B0000256,P00023,2024-02-23T06:27:00.000Z,92.59,USD,casino,238.74,true,452.37,1166.42,-714.05,2026-07-31T12:59:56.604Z
B0000257,P00023,2024-02-28T02:22:00.000Z,820.07,BRL,casino,0.00,true,820.07,0.0,820.07,2026-07-31T12:59:56.604Z
B0000258,P00023,2024-02-23T16:34:00.000Z,301.19,BRL,casino,438.80,true,301.19,438.8,-137.61,2026-07-31T12:59:56.604Z
B0000259,P00023,2024-02-24T10:57:00.000Z,537.31,BRL,casino,823.53,true,537.31,823.53,-286.22,2026-07-31T12:59:56.604Z
B0000260,P00023,2024-02-25T19:46:00.000Z,690.55,BRL,casino,2139.89,true,690.55,2139.89,-1449.34,2026-07-31T12:59:56.604Z
B0000261,P00023,2024-02-23T16:51:00.000Z,8.62,USD,sports,0.00,true,42.11,0.0,42.11,2026-07-31T12:59:56.604Z
B0000262,P00023,2024-02-26T04:25:00.000Z,726.77,BRL,sports,1936.48,true,726.77,1936.48,-1209.71,2026-07-31T12:59:56.604Z
B0000263,P00023,2024-02-24T20:53:00.000Z,260.57,BRL,casino,0.00,true,260.57,0.0,260.57,2026-07-31T12:59:56.604Z
B0000264,P00023,2024-02-23T13:34:00.000Z,573.04,BRL,sports,0.00,true,573.04,0.0,573.04,2026-07-31T12:59:56.604Z
B0000265,P00023,2024-02-28T17:27:00.000Z,377.37,BRL,casino,0.00,true,377.37,0.0,377.37,2026-07-31T12:59:56.604Z
B0000266,P00023,2024-02-28T00:25:00.000Z,189.78,BRL,sports,0.00,true,189.78,0.0,189.78,2026-07-31T12:59:56.604Z
B0000267,P00023,2024-02-28T14:17:00.000Z,10.03,BRL,casino,30.08,true,10.03,30.08,-20.05,2026-07-31T12:59:56.604Z
B0000268,P00023,2024-02-26T00:20:00.000Z,976.02,BRL,sports,1668.06,true,976.02,1668.06,-692.04,2026-07-31T12:59:56.604Z
B0000269,P00023,2024-02-23T09:26:00.000Z,729.52,BRL,casino,0.00,true,729.52,0.0,729.52,2026-07-31T12:59:56.604Z
B0000270,P00023,2024-02-27T06:28:00.000Z,930.22,BRL,sports,1844.97,true,930.22,1844.97,-914.75,2026-07-31T12:59:56.604Z
B0000271,P00024,2023-10-18T03:02:00.000Z,699.24,BRL,sports,0.00,true,699.24,0.0,699.24,2026-07-31T12:59:56.604Z
B0000272,P00024,2023-10-17T06:18:00.000Z,348.57,BRL,casino,1207.86,true,348.57,1207.86,-859.29,2026-07-31T12:59:56.604Z
B0000273,P00024,2023-10-12T02:22:00.000Z,34.42,BRL,casino,0.00,true,34.42,0.0,34.42,2026-07-31T12:59:56.604Z
B0000274,P00024,2023-10-08T11:31:00.000Z,28.29,BRL,sports,0.00,true,28.29,0.0,28.29,2026-07-31T12:59:56.604Z
B0000275,P00024,2023-10-03T19:06:00.000Z,136.04,BRL,casino,0.00,true,136.04,0.0,136.04,2026-07-31T12:59:56.604Z
B0000276,P00024,2023-09-12T17:47:00.000Z,115.08,BRL,casino,367.02,true,115.08,367.02,-251.94,2026-07-31T12:59:56.604Z
B0000277,P00024,2023-10-25T05:23:00.000Z,752.52,BRL,sports,1940.20,true,752.52,1940.2,-1187.68,2026-07-31T12:59:56.604Z
B0000278,P00024,2023-09-25T17:18:00.000Z,534.85,BRL,casino,1138.76,true,534.85,1138.76,-603.91,2026-07-31T12:59:56.604Z
B0000279,P00024,2023-09-05T05:29:00.000Z,181.74,BRL,sports,440.74,true,181.74,440.74,-259.0,2026-07-31T12:59:56.604Z
B0000280,P00026,2024-03-06T13:08:00.000Z,974.38,BRL,sports,2595.51,true,974.38,2595.51,-1621.13,2026-07-31T12:59:56.604Z
B0000281,P00026,2024-03-06T02:40:00.000Z,411.73,BRL,casino,1071.56,true,411.73,1071.56,-659.83,2026-07-31T12:59:56.604Z
B0000282,P00026,2024-03-07T18:24:00.000Z,5.52,USD,sports,0.00,true,26.7,0.0,26.7,2026-07-31T12:59:56.604Z
B0000283,P00026,2024-03-03T16:12:00.000Z,724.44,BRL,casino,1656.06,true,724.44,1656.06,-931.62,2026-07-31T12:59:56.604Z
B0000284,P00026,2024-03-03T03:38:00.000Z,894.97,BRL,casino,2023.27,true,894.97,2023.27,-1128.3,2026-07-31T12:59:56.604Z
B0000285,P00026,2024-03-03T01:38:00.000Z,972.94,BRL,casino,0.00,true,972.94,0.0,972.94,2026-07-31T12:59:56.604Z
B0000286,P00026,2024-03-03T15:26:00.000Z,723.44,BRL,casino,2113.75,true,723.44,2113.75,-1390.31,2026-07-31T12:59:56.604Z
B0000287,P00026,2024-03-05T11:45:00.000Z,191.56,USD,sports,0.00,true,933.47,0.0,933.47,2026-07-31T12:59:56.604Z
B0000288,P00026,2024-03-05T19:49:00.000Z,727.40,BRL,sports,1539.41,true,727.4,1539.41,-812.01,2026-07-31T12:59:56.604Z
B0000289,P00026,2024-03-04T08:50:00.000Z,927.75,BRL,sports,0.00,true,927.75,0.0,927.75,2026-07-31T12:59:56.604Z
B0000290,P00026,2024-03-02T18:46:00.000Z,151.83,USD,sports,0.00,true,745.97,0.0,745.97,2026-07-31T12:59:56.604Z
B0000291,P00026,2024-03-04T18:13:00.000Z,343.14,BRL,casino,0.00,true,343.14,0.0,343.14,2026-07-31T12:59:56.604Z
B0000292,P00026,2024-03-02T16:48:00.000Z,695.25,BRL,sports,0.00,true,695.25,0.0,695.25,2026-07-31T12:59:56.604Z
B0000293,P00026,2024-03-04T03:17:00.000Z,690.75,BRL,sports,1544.42,true,690.75,1544.42,-853.67,2026-07-31T12:59:56.604Z
B0000294,P00026,2024-03-03T12:45:00.000Z,6.16,USD,casino,0.00,true,30.27,0.0,30.27,2026-07-31T12:59:56.604Z
B0000295,P00026,2024-03-04T09:28:00.000Z,162.51,BRL,casino,0.00,true,162.51,0.0,162.51,2026-07-31T12:59:56.604Z
B0000296,P00026,2024-03-03T07:40:00.000Z,696.61,BRL,sports,1304.31,true,696.61,1304.31,-607.7,2026-07-31T12:59:56.604Z
B0000297,P00026,2024-03-02T06:32:00.000Z,585.31,BRL,casino,718.62,true,585.31,718.62,-133.31,2026-07-31T12:59:56.604Z
B0000298,P00026,2024-03-05T19:20:00.000Z,174.56,BRL,casino,272.05,true,174.56,272.05,-97.49,2026-07-31T12:59:56.604Z
B0000299,P00026,2024-03-05T02:57:00.000Z,487.82,BRL,casino,1174.69,true,487.82,1174.69,-686.87,2026-07-31T12:59:56.604Z
B0000300,P00026,2024-03-02T02:38:00.000Z,69.43,BRL,sports,116.28,true,69.43,116.28,-46.85,2026-07-31T12:59:56.604Z
B0000301,P00026,2024-03-07T14:00:00.000Z,501.30,BRL,sports,0.00,true,501.3,0.0,501.3,2026-07-31T12:59:56.604Z
B0000302,P00026,2024-03-07T05:04:00.000Z,665.92,BRL,casino,950.49,true,665.92,950.49,-284.57,2026-07-31T12:59:56.604Z
B0000303,P00026,2024-03-06T01:51:00.000Z,847.37,BRL,sports,0.00,true,847.37,0.0,847.37,2026-07-31T12:59:56.604Z
B0000304,P00026,2024-03-05T15:41:00.000Z,251.73,BRL,sports,730.19,true,251.73,730.19,-478.46,2026-07-31T12:59:56.604Z
B0000305,P00026,2024-03-03T11:05:00.000Z,458.79,BRL,sports,1193.32,true,458.79,1193.32,-734.53,2026-07-31T12:59:56.604Z
B0000306,P00026,2024-03-07T10:03:00.000Z,68.35,BRL,sports,0.00,true,68.35,0.0,68.35,2026-07-31T12:59:56.604Z
B0000307,P00027,2023-12-07T11:50:00.000Z,583.36,BRL,sports,0.00,true,583.36,0.0,583.36,2026-07-31T12:59:56.604Z
B0000308,P00027,2023-12-16T08:30:00.000Z,77.69,BRL,sports,0.00,true,77.69,0.0,77.69,2026-07-31T12:59:56.604Z
B0000309,P00027,2023-11-18T12:37:00.000Z,218.92,BRL,casino,0.00,true,218.92,0.0,218.92,2026-07-31T12:59:56.604Z
B0000310,P00027,2024-02-24T12:40:00.000Z,721.38,BRL,casino,1931.89,true,721.38,1931.89,-1210.51,2026-07-31T12:59:56.604Z
B0000311,P00027,2023-11-06T05:30:00.000Z,410.13,BRL,casino,1087.50,true,410.13,1087.5,-677.37,2026-07-31T12:59:56.604Z
B0000312,P00027,2024-03-06T05:43:00.000Z,267.88,BRL,casino,0.00,true,267.88,0.0,267.88,2026-07-31T12:59:56.604Z
B0000313,P00027,2024-01-25T09:20:00.000Z,977.34,BRL,casino,0.00,true,977.34,0.0,977.34,2026-07-31T12:59:56.604Z
B0000314,P00027,2024-01-08T21:28:00.000Z,70.23,BRL,casino,133.48,true,70.23,133.48,-63.25,2026-07-31T12:59:56.604Z
B0000315,P00027,2024-01-26T03:19:00.000Z,823.44,BRL,casino,1194.02,true,823.44,1194.02,-370.58,2026-07-31T12:59:56.604Z
B0000316,P00027,2023-12-16T22:13:00.000Z,474.52,BRL,sports,0.00,true,474.52,0.0,474.52,2026-07-31T12:59:56.604Z
B0000317,P00027,2023-12-17T19:39:00.000Z,767.57,BRL,sports,0.00,true,767.57,0.0,767.57,2026-07-31T12:59:56.604Z
B0000318,P00027,2023-12-17T18:49:00.000Z,981.25,BRL,casino,0.00,true,981.25,0.0,981.25,2026-07-31T12:59:56.604Z
B0000319,P00027,2023-12-05T04:09:00.000Z,474.62,BRL,casino,0.00,true,474.62,0.0,474.62,2026-07-31T12:59:56.604Z
B0000320,P00027,2023-12-18T12:48:00.000Z,830.09,BRL,casino,1584.18,true,830.09,1584.18,-754.09,2026-07-31T12:59:56.604Z
B0000321,P00027,2023-11-06T06:51:00.000Z,407.06,BRL,sports,0.00,true,407.06,0.0,407.06,2026-07-31T12:59:56.604Z
B0000322,P00027,2024-03-09T02:42:00.000Z,277.84,BRL,casino,0.00,true,277.84,0.0,277.84,2026-07-31T12:59:56.604Z
B0000323,P00027,2023-12-13T11:47:00.000Z,28.56,BRL,sports,59.39,true,28.56,59.39,-30.83,2026-07-31T12:59:56.604Z
B0000324,P00027,2024-02-16T01:15:00.000Z,505.43,BRL,sports,0.00,true,505.43,0.0,505.43,2026-07-31T12:59:56.604Z
B0000325,P00028,2024-01-09T22:49:00.000Z,594.98,BRL,casino,0.00,true,594.98,0.0,594.98,2026-07-31T12:59:56.604Z
B0000326,P00028,2024-01-11T00:03:00.000Z,986.99,BRL,casino,0.00,true,986.99,0.0,986.99,2026-07-31T12:59:56.604Z
B0000327,P00028,2023-11-18T20:04:00.000Z,440.93,BRL,casino,1007.63,true,440.93,1007.63,-566.7,2026-07-31T12:59:56.604Z
B0000328,P00028,2023-12-23T12:35:00.000Z,874.58,BRL,sports,0.00,true,874.58,0.0,874.58,2026-07-31T12:59:56.604Z
B0000329,P00028,2023-12-30T03:33:00.000Z,574.87,BRL,casino,0.00,true,574.87,0.0,574.87,2026-07-31T12:59:56.604Z
B0000330,P00028,2023-09-14T16:54:00.000Z,871.37,BRL,casino,0.00,true,871.37,0.0,871.37,2026-07-31T12:59:56.604Z
B0000331,P00028,2024-01-01T06:12:00.000Z,218.74,BRL,casino,377.04,true,218.74,377.04,-158.3,2026-07-31T12:59:56.604Z
B0000332,P00028,2023-11-13T08:51:00.000Z,933.02,BRL,casino,2497.84,true,933.02,2497.84,-1564.82,2026-07-31T12:59:56.604Z
B0000333,P00028,2023-09-21T06:36:00.000Z,64.98,BRL,casino,0.00,true,64.98,0.0,64.98,2026-07-31T12:59:56.604Z
B0000334,P00028,2023-09-17T04:21:00.000Z,873.72,BRL,sports,2131.23,true,873.72,2131.23,-1257.51,2026-07-31T12:59:56.604Z
B0000335,P00028,2023-09-28T11:51:00.000Z,974.36,BRL,sports,0.00,true,974.36,0.0,974.36,2026-07-31T12:59:56.604Z
B0000336,P00028,2024-02-02T17:49:00.000Z,611.98,BRL,casino,0.00,true,611.98,0.0,611.98,2026-07-31T12:59:56.604Z
B0000337,P00028,2023-11-18T02:21:00.000Z,889.91,BRL,sports,0.00,true,889.91,0.0,889.91,2026-07-31T12:59:56.604Z
B0000338,P00028,2023-10-25T15:52:00.000Z,343.11,BRL,casino,0.00,true,343.11,0.0,343.11,2026-07-31T12:59:56.604Z
B0000339,P00028,2023-09-14T07:00:00.000Z,297.34,BRL,sports,0.00,true,297.34,0.0,297.34,2026-07-31T12:59:56.604Z
B0000340,P00028,2023-11-30T05:29:00.000Z,262.56,BRL,sports,722.42,true,262.56,722.42,-459.86,2026-07-31T12:59:56.604Z
B0000341,P00028,2024-02-03T12:12:00.000Z,893.78,BRL,sports,0.00,true,893.78,0.0,893.78,2026-07-31T12:59:56.604Z
B0000342,P00028,2023-10-31T22:02:00.000Z,105.39,BRL,sports,0.00,true,105.39,0.0,105.39,2026-07-31T12:59:56.604Z
B0000343,P00028,2024-01-25T22:42:00.000Z,73.92,BRL,sports,0.00,true,73.92,0.0,73.92,2026-07-31T12:59:56.604Z
B0000344,P00028,2023-10-30T02:22:00.000Z,427.16,BRL,sports,1432.48,true,427.16,1432.48,-1005.32,2026-07-31T12:59:56.604Z
B0000345,P00028,2023-10-14T00:55:00.000Z,944.66,BRL,sports,3193.36,true,944.66,3193.36,-2248.7,2026-07-31T12:59:56.604Z
B0000346,P00028,2023-12-15T18:05:00.000Z,80.44,USD,sports,166.93,true,409.04,848.85,-439.81,2026-07-31T12:59:56.604Z
B0000347,P00028,2024-01-16T01:31:00.000Z,725.90,BRL,casino,2134.29,true,725.9,2134.29,-1408.39,2026-07-31T12:59:56.604Z
B0000348,P00028,2023-11-29T09:32:00.000Z,214.28,BRL,sports,506.96,true,214.28,506.96,-292.68,2026-07-31T12:59:56.604Z
B0000349,P00029,2023-12-01T06:19:00.000Z,80.66,USD,sports,0.00,true,406.68,0.0,406.68,2026-07-31T12:59:56.604Z
B0000350,P00029,2023-12-07T14:51:00.000Z,653.74,BRL,casino,1838.83,true,653.74,1838.83,-1185.09,2026-07-31T12:59:56.604Z
B0000351,P00029,2023-12-08T00:54:00.000Z,146.20,USD,sports,0.00,true,731.25,0.0,731.25,2026-07-31T12:59:56.604Z
B0000352,P00029,2023-12-03T17:03:00.000Z,132.31,BRL,sports,370.29,true,132.31,370.29,-237.98,2026-07-31T12:59:56.604Z
B0000353,P00029,2023-12-05T22:09:00.000Z,417.80,BRL,sports,667.05,true,417.8,667.05,-249.25,2026-07-31T12:59:56.604Z
B0000354,P00029,2023-12-06T05:40:00.000Z,113.84,BRL,casino,266.88,true,113.84,266.88,-153.04,2026-07-31T12:59:56.604Z
B0000355,P00029,2023-12-05T09:47:00.000Z,33.34,BRL,sports,42.19,true,33.34,42.19,-8.85,2026-07-31T12:59:56.604Z
B0000356,P00029,2023-12-07T02:06:00.000Z,152.74,USD,sports,0.00,true,760.25,0.0,760.25,2026-07-31T12:59:56.604Z
B0000357,P00029,2023-12-06T01:30:00.000Z,96.66,BRL,casino,0.00,true,96.66,0.0,96.66,2026-07-31T12:59:56.604Z
B0000358,P00029,2023-12-07T14:19:00.000Z,539.04,BRL,casino,1394.78,true,539.04,1394.78,-855.74,2026-07-31T12:59:56.604Z
B0000359,P00029,2023-12-08T22:42:00.000Z,260.58,BRL,sports,636.33,true,260.58,636.33,-375.75,2026-07-31T12:59:56.604Z
B0000360,P00029,2023-12-08T01:32:00.000Z,831.93,BRL,sports,0.00,true,831.93,0.0,831.93,2026-07-31T12:59:56.604Z
B0000361,P00029,2023-12-03T20:06:00.000Z,86.78,BRL,sports,184.74,true,86.78,184.74,-97.96,2026-07-31T12:59:56.604Z
B0000362,P00029,2023-12-04T09:37:00.000Z,731.38,BRL,casino,2072.77,true,731.38,2072.77,-1341.39,2026-07-31T12:59:56.604Z
B0000363,P00029,2023-12-03T19:47:00.000Z,377.90,BRL,casino,1093.55,true,377.9,1093.55,-715.65,2026-07-31T12:59:56.604Z
B0000364,P00029,2023-12-01T19:15:00.000Z,979.63,BRL,sports,2605.47,true,979.63,2605.47,-1625.84,2026-07-31T12:59:56.604Z
B0000365,P00029,2023-12-07T06:40:00.000Z,574.23,BRL,casino,0.00,true,574.23,0.0,574.23,2026-07-31T12:59:56.604Z
B0000366,P00029,2023-12-08T17:41:00.000Z,455.93,BRL,casino,1008.37,true,455.93,1008.37,-552.44,2026-07-31T12:59:56.604Z
B0000367,P00029,2023-12-06T17:29:00.000Z,190.39,BRL,sports,610.30,true,190.39,610.3,-419.91,2026-07-31T12:59:56.604Z
B0000368,P00029,2023-12-06T08:01:00.000Z,266.55,BRL,sports,0.00,true,266.55,0.0,266.55,2026-07-31T12:59:56.604Z
B0000369,P00029,2023-12-02T04:55:00.000Z,460.15,BRL,casino,1134.76,true,460.15,1134.76,-674.61,2026-07-31T12:59:56.604Z
B0000370,P00029,2023-12-05T23:32:00.000Z,555.53,BRL,sports,0.00,true,555.53,0.0,555.53,2026-07-31T12:59:56.604Z
B0000371,P00029,2023-12-07T01:43:00.000Z,886.20,BRL,sports,0.00,true,886.2,0.0,886.2,2026-07-31T12:59:56.604Z
B0000372,P00029,2023-12-01T17:36:00.000Z,745.87,BRL,sports,0.00,true,745.87,0.0,745.87,2026-07-31T12:59:56.604Z
B0000373,P00029,2023-12-09T11:23:00.000Z,234.27,BRL,sports,0.00,true,234.27,0.0,234.27,2026-07-31T12:59:56.604Z
B0000374,P00029,2023-12-02T03:59:00.000Z,636.73,BRL,sports,0.00,true,636.73,0.0,636.73,2026-07-31T12:59:56.604Z
B0000375,P00029,2023-12-09T04:25:00.000Z,611.62,BRL,casino,0.00,true,611.62,0.0,611.62,2026-07-31T12:59:56.604Z
B0000376,P00029,2023-12-07T09:08:00.000Z,972.15,BRL,casino,0.00,true,972.15,0.0,972.15,2026-07-31T12:59:56.604Z
B0000377,P00029,2023-12-01T13:04:00.000Z,97.70,EUR,sports,324.66,true,516.38,1715.96,-1199.58,2026-07-31T12:59:56.604Z
B0000378,P00029,2023-12-07T18:15:00.000Z,164.67,USD,casino,0.00,true,819.63,0.0,819.63,2026-07-31T12:59:56.604Z
B0000379,P00030,2024-03-13T00:17:00.000Z,34.65,EUR,sports,0.00,true,184.15,0.0,184.15,2026-07-31T12:59:56.604Z
B0000380,P00030,2024-03-11T02:09:00.000Z,102.95,EUR,casino,0.00,true,543.43,0.0,543.43,2026-07-31T12:59:56.604Z
