deposit_id,player_id,deposit_ts,amount,currency,status,is_currency_valid,is_confirmed,amount_brl,_ingested_at
D0001111,P00247,2024-02-02T02:47:00.000Z,640.24,BRL,confirmed,true,true,640.24,2026-07-31T13:00:01.297Z
D0000165,P00040,2024-02-14T03:20:00.000Z,324.25,BRL,confirmed,true,true,324.25,2026-07-31T13:00:01.297Z
D0001016,P00222,2023-11-27T07:00:00.000Z,1504.62,BRL,failed,true,false,1504.62,2026-07-31T13:00:01.297Z
D0001143,P00098,2024-02-12T03:38:00.000Z,865.58,BRL,confirmed,true,true,865.58,2026-07-31T13:00:01.297Z
D0000555,P00138,2024-01-10T22:35:00.000Z,71.42,USD,confirmed,true,true,352.72,2026-07-31T13:00:01.297Z
D0000817,P00193,2023-12-17T15:27:00.000Z,119.93,BRL,confirmed,true,true,119.93,2026-07-31T13:00:01.297Z
D0000877,P00202,2024-02-29T16:42:00.000Z,162.73,BRL,confirmed,true,true,162.73,2026-07-31T13:00:01.297Z
D0000411,P00109,2024-01-18T10:40:00.000Z,1289.91,BRL,confirmed,true,true,1289.91,2026-07-31T13:00:01.297Z
D0001127,P00250,2023-09-19T03:41:00.000Z,153.49,EUR,confirmed,true,true,819.33,2026-07-31T13:00:01.297Z
D0000454,P00115,2023-11-05T02:11:00.000Z,1347.22,BRL,failed,true,false,1347.22,2026-07-31T13:00:01.297Z
D0000317,P00081,2023-10-07T09:35:00.000Z,373.62,USD,pending,true,false,1887.64,2026-07-31T13:00:01.297Z
D0000646,P00147,2024-03-11T09:40:00.000Z,1974.23,BRL,confirmed,true,true,1974.23,2026-07-31T13:00:01.297Z
D0001131,P00250,2023-09-21T07:38:00.000Z,117.56,EUR,confirmed,true,true,627.42,2026-07-31T13:00:01.297Z
D0000191,P00048,2023-10-10T01:06:00.000Z,208.11,EUR,pending,true,false,1109.7,2026-07-31T13:00:01.297Z
D0000375,P00099,2024-01-26T18:14:00.000Z,552.75,BRL,confirmed,true,true,552.75,2026-07-31T13:00:01.297Z
D0000462,P00118,2023-10-29T03:16:00.000Z,566.73,BRL,failed,true,false,566.73,2026-07-31T13:00:01.297Z
D0000030,P00006,2024-02-15T02:45:00.000Z,1440.56,BRL,confirmed,true,true,1440.56,2026-07-31T13:00:01.297Z
D0000345,P00092,2024-03-09T14:16:00.000Z,1649.88,BRL,confirmed,true,true,1649.88,2026-07-31T13:00:01.297Z
D0000297,P00075,2024-02-24T11:35:00.000Z,84.27,EUR,confirmed,true,true,441.69,2026-07-31T13:00:01.297Z
D0000566,P00139,2023-09-03T01:35:00.000Z,841.09,BRL,confirmed,true,true,841.09,2026-07-31T13:00:01.297Z
D0000513,P00134,2023-08-24T02:29:00.000Z,1201.12,BRL,confirmed,true,true,1201.12,2026-07-31T13:00:01.297Z
D0000637,P00144,2023-10-29T19:50:00.000Z,1173.14,BRL,confirmed,true,true,1173.14,2026-07-31T13:00:01.297Z
D0001009,P00221,2023-08-16T09:44:00.000Z,611.43,BRL,failed,true,false,611.43,2026-07-31T13:00:01.297Z
D0000082,P00023,2024-02-28T22:20:00.000Z,1875.86,BRL,confirmed,true,true,1875.86,2026-07-31T13:00:01.297Z
D0000182,P00046,2023-09-14T03:03:00.000Z,857.27,BRL,confirmed,true,true,857.27,2026-07-31T13:00:01.297Z
D0000699,P00157,2024-01-31T00:22:00.000Z,883.90,BRL,confirmed,true,true,883.9,2026-07-31T13:00:01.297Z
D0000016,P00005,2023-09-18T09:15:00.000Z,40.82,USD,pending,true,false,207.26,2026-07-31T13:00:01.297Z
D0000654,P00148,2024-03-14T22:29:00.000Z,1786.45,BRL,confirmed,true,true,1786.45,2026-07-31T13:00:01.297Z
D0000094,P00027,2024-02-26T20:41:00.000Z,796.31,BRL,failed,true,false,796.31,2026-07-31T13:00:01.297Z
D0000008,P00003,2023-12-02T16:29:00.000Z,1002.81,BRL,confirmed,true,true,1002.81,2026-07-31T13:00:01.297Z
D0000097,P00027,2024-02-24T01:46:00.000Z,1798.36,BRL,confirmed,true,true,1798.36,2026-07-31T13:00:01.297Z
D0000335,P00089,2024-03-15T07:37:00.000Z,1161.81,BRL,confirmed,true,true,1161.81,2026-07-31T13:00:01.297Z
D0000022,P00005,2023-09-05T14:11:00.000Z,119.35,USD,confirmed,true,true,601.31,2026-07-31T13:00:01.297Z
D0000655,P00148,2024-03-11T13:17:00.000Z,315.99,BRL,confirmed,true,true,315.99,2026-07-31T13:00:01.297Z
D0000197,P00050,2023-10-01T04:26:00.000Z,160.66,EUR,failed,true,false,857.92,2026-07-31T13:00:01.297Z
D0000387,P00101,2024-02-07T15:24:00.000Z,665.52,BRL,confirmed,true,true,665.52,2026-07-31T13:00:01.297Z
D0000832,P00193,2024-01-19T01:23:00.000Z,1226.85,BRL,confirmed,true,true,1226.85,2026-07-31T13:00:01.297Z
D0001089,P00241,2023-12-24T06:45:00.000Z,1221.32,BRL,confirmed,true,true,1221.32,2026-07-31T13:00:01.297Z
D0001125,P00249,2023-12-11T00:02:00.000Z,243.90,EUR,confirmed,true,true,1286.99,2026-07-31T13:00:01.297Z
D0000793,P00188,2023-10-21T07:40:00.000Z,278.95,EUR,confirmed,true,true,1485.46,2026-07-31T13:00:01.297Z
D0000776,P00184,2023-10-26T19:53:00.000Z,355.43,USD,confirmed,true,true,1790.98,2026-07-31T13:00:01.297Z
D0000018,P00005,2023-10-12T11:03:00.000Z,46.47,USD,confirmed,true,true,236.15,2026-07-31T13:00:01.297Z
D0001097,P00244,2023-09-09T01:54:00.000Z,652.34,BRL,pending,true,false,652.34,2026-07-31T13:00:01.297Z
D0000820,P00193,2024-01-24T10:17:00.000Z,80.46,USD,confirmed,true,true,390.34,2026-07-31T13:00:01.297Z
D0000378,P00099,2024-01-21T05:13:00.000Z,198.55,EUR,confirmed,true,true,1037.11,2026-07-31T13:00:01.297Z
D0000236,P00060,2023-12-03T00:03:00.000Z,96.97,EUR,confirmed,true,true,512.53,2026-07-31T13:00:01.297Z
D0000013,P00005,2023-09-02T16:34:00.000Z,149.86,EUR,confirmed,true,true,794.72,2026-07-31T13:00:01.297Z
D0000477,P00120,2024-01-27T18:39:00.000Z,731.95,BRL,failed,true,false,731.95,2026-07-31T13:00:01.297Z
D0000541,P00135,2024-01-12T00:33:00.000Z,1637.62,BRL,pending,true,false,1637.62,2026-07-31T13:00:01.297Z
D0000348,P00094,2023-11-23T13:56:00.000Z,395.97,BRL,failed,true,false,395.97,2026-07-31T13:00:01.297Z
D0001086,P00241,2023-12-26T03:16:00.000Z,362.03,USD,confirmed,true,true,1823.52,2026-07-31T13:00:01.297Z
D0000135,P00033,2024-03-22T19:20:00.000Z,1408.91,BRL,confirmed,true,true,1408.91,2026-07-31T13:00:01.297Z
D0000176,P00043,2023-11-23T00:00:00.000Z,196.89,EUR,confirmed,true,true,1034.78,2026-07-31T13:00:01.297Z
D0000645,P00147,2024-02-29T23:39:00.000Z,424.21,BRL,pending,true,false,424.21,2026-07-31T13:00:01.297Z
D0000090,P00026,2024-03-05T08:05:00.000Z,1465.68,BRL,confirmed,true,true,1465.68,2026-07-31T13:00:01.297Z
D0000202,P00050,2023-10-08T19:32:00.000Z,284.81,USD,confirmed,true,true,1438.95,2026-07-31T13:00:01.297Z
D0000591,P00141,2024-03-25T11:37:00.000Z,1354.00,BRL,confirmed,true,true,1354.0,2026-07-31T13:00:01.297Z
D0000589,P00141,2024-03-16T17:17:00.000Z,1076.50,BRL,failed,true,false,1076.5,2026-07-31T13:00:01.297Z
D0000434,P00114,2024-01-18T13:03:00.000Z,1865.16,BRL,pending,true,false,1865.16,2026-07-31T13:00:01.297Z
D0000076,P00023,2024-02-29T02:45:00.000Z,217.59,USD,confirmed,true,true,1071.41,2026-07-31T13:00:01.297Z
D0000395,P00103,2024-03-14T09:40:00.000Z,30.41,EUR,failed,true,false,162.29,2026-07-31T13:00:01.297Z
D0001098,P00244,2023-11-17T15:24:00.000Z,1665.94,BRL,confirmed,true,true,1665.94,2026-07-31T13:00:01.297Z
D0000889,P00206,2023-11-29T10:12:00.000Z,1488.15,BRL,confirmed,true,true,1488.15,2026-07-31T13:00:01.297Z
D0000019,P00005,2023-10-11T14:21:00.000Z,211.24,BRL,failed,true,false,211.24,2026-07-31T13:00:01.297Z
D0000011,P00004,2024-02-20T00:32:00.000Z,501.30,BRL,confirmed,true,true,501.3,2026-07-31T13:00:01.297Z
D0001049,P00229,2023-11-07T04:34:00.000Z,212.30,BRL,failed,true,false,212.3,2026-07-31T13:00:01.297Z
D0000683,P00153,2024-03-10T11:29:00.000Z,269.68,USD,confirmed,true,true,1296.64,2026-07-31T13:00:01.297Z
D0001135,P00028,2024-01-01T01:33:00.000Z,1470.24,BRL,confirmed,true,true,1470.24,2026-07-31T13:00:01.297Z
D0000932,P00216,2023-12-05T16:48:00.000Z,426.33,BRL,confirmed,true,true,426.33,2026-07-31T13:00:01.297Z
D0000864,P00198,2023-12-14T03:35:00.000Z,708.58,BRL,confirmed,true,true,708.58,2026-07-31T13:00:01.297Z
D0000287,P00073,2023-11-12T23:20:00.000Z,805.73,BRL,pending,true,false,805.73,2026-07-31T13:00:01.297Z
D0000515,P00134,2023-09-18T10:24:00.000Z,162.80,EUR,confirmed,true,true,868.42,2026-07-31T13:00:01.297Z
D0000869,P00201,2023-09-19T20:09:00.000Z,1535.83,BRL,confirmed,true,true,1535.83,2026-07-31T13:00:01.297Z
D0000535,P00135,2024-01-31T13:26:00.000Z,1488.06,BRL,confirmed,true,true,1488.06,2026-07-31T13:00:01.297Z
D0000519,P00135,2024-01-02T17:00:00.000Z,1922.85,BRL,confirmed,true,true,1922.85,2026-07-31T13:00:01.297Z
D0000998,P00219,2024-02-08T18:58:00.000Z,1988.80,BRL,confirmed,true,true,1988.8,2026-07-31T13:00:01.297Z
D0000432,P00113,2024-01-11T23:37:00.000Z,144.57,EUR,confirmed,true,true,760.61,2026-07-31T13:00:01.297Z
D0000049,P00012,2024-01-14T17:50:00.000Z,1371.07,BRL,confirmed,true,true,1371.07,2026-07-31T13:00:01.297Z
D0000083,P00026,2024-03-07T11:13:00.000Z,748.53,BRL,confirmed,true,true,748.53,2026-07-31T13:00:01.297Z
D0000783,P00187,2023-11-06T23:38:00.000Z,289.26,EUR,confirmed,true,true,1529.78,2026-07-31T13:00:01.297Z
D0000301,P00076,2024-01-07T21:12:00.000Z,918.84,BRL,confirmed,true,true,918.84,2026-07-31T13:00:01.297Z
D0000510,P00131,2024-01-26T04:58:00.000Z,607.53,BRL,confirmed,true,true,607.53,2026-07-31T13:00:01.297Z
D0000392,P00103,2024-03-23T09:00:00.000Z,282.01,EUR,confirmed,true,true,1501.59,2026-07-31T13:00:01.297Z
D0000456,P00116,2023-10-25T07:40:00.000Z,398.77,USD,failed,true,false,2018.56,2026-07-31T13:00:01.297Z
D0000791,P00188,2023-10-15T13:52:00.000Z,182.15,EUR,confirmed,true,true,973.59,2026-07-31T13:00:01.297Z
D0000333,P00088,2023-11-24T21:56:00.000Z,1593.35,BRL,confirmed,true,true,1593.35,2026-07-31T13:00:01.297Z
D0000115,P00029,2023-12-08T02:10:00.000Z,158.11,BRL,failed,true,false,158.11,2026-07-31T13:00:01.297Z
D0000598,P00142,2023-12-23T18:15:00.000Z,771.05,BRL,confirmed,true,true,771.05,2026-07-31T13:00:01.297Z
D0000711,P00160,2024-02-16T12:09:00.000Z,84.21,BRL,confirmed,true,true,84.21,2026-07-31T13:00:01.297Z
D0001090,P00242,2024-01-23T18:14:00.000Z,201.05,EUR,failed,true,false,1051.93,2026-07-31T13:00:01.297Z
D0000917,P00213,2023-10-03T12:06:00.000Z,86.31,BRL,confirmed,true,true,86.31,2026-07-31T13:00:01.297Z
D0000879,P00202,2024-03-05T19:57:00.000Z,661.71,BRL,confirmed,true,true,661.71,2026-07-31T13:00:01.297Z
D0000858,P00198,2023-12-13T05:38:00.000Z,84.70,EUR,failed,true,false,451.1,2026-07-31T13:00:01.297Z
D0000828,P00193,2024-03-02T11:38:00.000Z,1606.39,BRL,confirmed,true,true,1606.39,2026-07-31T13:00:01.297Z
D0000105,P00028,2023-09-27T21:50:00.000Z,76.90,BRL,confirmed,true,true,76.9,2026-07-31T13:00:01.297Z
D0000755,P00179,2023-11-12T00:19:00.000Z,1205.44,BRL,failed,true,false,1205.44,2026-07-31T13:00:01.297Z
D0000590,P00141,2024-03-21T03:40:00.000Z,1070.55,BRL,confirmed,true,true,1070.55,2026-07-31T13:00:01.297Z
D0000528,P00135,2024-01-18T01:55:00.000Z,176.61,BRL,confirmed,true,true,176.61,2026-07-31T13:00:01.297Z
D0001079,P00241,2023-12-27T09:47:00.000Z,1371.96,BRL,confirmed,true,true,1371.96,2026-07-31T13:00:01.297Z
D0000865,P00198,2023-12-09T17:49:00.000Z,347.85,EUR,confirmed,true,true,1825.1,2026-07-31T13:00:01.297Z
D0000677,P00153,2024-03-10T22:04:00.000Z,378.69,USD,failed,true,false,1820.76,2026-07-31T13:00:01.297Z
D0000367,P00098,2023-11-16T01:17:00.000Z,1327.29,BRL,pending,true,false,1327.29,2026-07-31T13:00:01.297Z
D0000463,P00118,2023-11-27T02:04:00.000Z,1162.45,BRL,confirmed,true,true,1162.45,2026-07-31T13:00:01.297Z
D0000650,P00148,2024-03-10T18:31:00.000Z,1853.48,BRL,confirmed,true,true,1853.48,2026-07-31T13:00:01.297Z
D0000792,P00188,2024-01-22T00:41:00.000Z,164.11,EUR,confirmed,true,true,854.9,2026-07-31T13:00:01.297Z
D0000894,P00207,2023-12-15T23:32:00.000Z,995.29,BRL,confirmed,true,true,995.29,2026-07-31T13:00:01.297Z
D0000499,P00126,2024-02-22T00:39:00.000Z,83.29,USD,confirmed,true,true,409.35,2026-07-31T13:00:01.297Z
D0000204,P00051,2024-03-02T06:53:00.000Z,195.09,USD,confirmed,true,true,958.51,2026-07-31T13:00:01.297Z
D0000721,P00164,2024-02-17T00:52:00.000Z,126.30,EUR,confirmed,true,true,663.73,2026-07-31T13:00:01.297Z
D0000047,P00011,2024-02-13T21:34:00.000Z,1591.91,BRL,confirmed,true,true,1591.91,2026-07-31T13:00:01.297Z
D0000352,P00094,2023-12-08T19:36:00.000Z,1619.01,BRL,failed,true,false,1619.01,2026-07-31T13:00:01.297Z
D0000369,P00098,2023-11-24T11:37:00.000Z,1121.71,BRL,confirmed,true,true,1121.71,2026-07-31T13:00:01.297Z
D0000973,P00217,2024-02-01T07:23:00.000Z,1600.05,BRL,confirmed,true,true,1600.05,2026-07-31T13:00:01.297Z
D0000211,P00053,2024-02-26T10:42:00.000Z,824.45,BRL,confirmed,true,true,824.45,2026-07-31T13:00:01.297Z
D0000988,P00218,2023-10-06T20:45:00.000Z,1227.87,BRL,confirmed,true,true,1227.87,2026-07-31T13:00:01.297Z
D0000887,P00205,2024-02-06T12:45:00.000Z,510.39,BRL,confirmed,true,true,510.39,2026-07-31T13:00:01.297Z
D0000809,P00192,2024-02-27T10:24:00.000Z,1629.21,BRL,confirmed,true,true,1629.21,2026-07-31T13:00:01.297Z
D0000242,P00063,2023-11-18T03:00:00.000Z,1392.00,BRL,confirmed,true,true,1392.0,2026-07-31T13:00:01.297Z
D0000346,P00093,2023-11-23T00:24:00.000Z,1848.59,BRL,confirmed,true,true,1848.59,2026-07-31T13:00:01.297Z
D0000516,P00135,2024-01-30T17:58:00.000Z,788.42,BRL,confirmed,true,true,788.42,2026-07-31T13:00:01.297Z
D0000198,P00050,2023-10-13T19:47:00.000Z,416.47,BRL,confirmed,true,true,416.47,2026-07-31T13:00:01.297Z
D0000374,P00099,2023-11-08T09:37:00.000Z,336.82,EUR,confirmed,true,true,1790.06,2026-07-31T13:00:01.297Z
D0001054,P00231,2024-02-19T22:10:00.000Z,1985.32,BRL,confirmed,true,true,1985.32,2026-07-31T13:00:01.297Z
D0000569,P00139,2023-11-20T11:15:00.000Z,898.94,BRL,confirmed,true,true,898.94,2026-07-31T13:00:01.297Z
D0000976,P00217,2024-02-14T20:13:00.000Z,1710.43,BRL,pending,true,false,1710.43,2026-07-31T13:00:01.297Z
D0000556,P00138,2024-02-04T01:45:00.000Z,129.11,EUR,confirmed,true,true,677.0,2026-07-31T13:00:01.297Z
D0001074,P00236,2023-12-05T14:24:00.000Z,1642.85,BRL,pending,true,false,1642.85,2026-07-31T13:00:01.297Z
D0000430,P00113,2024-01-11T00:42:00.000Z,111.60,EUR,confirmed,true,true,587.15,2026-07-31T13:00:01.297Z
D0000196,P00050,2023-10-03T01:55:00.000Z,1008.66,BRL,confirmed,true,true,1008.66,2026-07-31T13:00:01.297Z
D0000412,P00110,2023-12-14T05:26:00.000Z,98.58,USD,confirmed,true,true,499.74,2026-07-31T13:00:01.297Z
D0000739,P00171,2023-12-31T19:46:00.000Z,396.36,USD,confirmed,true,true,1974.84,2026-07-31T13:00:01.297Z
D0000124,P00031,2023-11-14T02:59:00.000Z,223.16,USD,confirmed,true,true,1105.82,2026-07-31T13:00:01.297Z
D0000057,P00016,2023-10-19T14:25:00.000Z,1278.03,BRL,confirmed,true,true,1278.03,2026-07-31T13:00:01.297Z
D0000108,P00029,2023-12-09T05:37:00.000Z,1949.91,BRL,confirmed,true,true,1949.91,2026-07-31T13:00:01.297Z
D0000581,P00139,2023-12-01T19:09:00.000Z,140.76,EUR,pending,true,false,743.97,2026-07-31T13:00:01.297Z
D0000903,P00210,2024-03-23T07:34:00.000Z,848.78,BRL,confirmed,true,true,848.78,2026-07-31T13:00:01.297Z
D0000631,P00144,2023-10-19T10:43:00.000Z,462.77,BRL,confirmed,true,true,462.77,2026-07-31T13:00:01.297Z
D0001060,P00231,2024-01-31T07:37:00.000Z,1306.57,BRL,failed,true,false,1306.57,2026-07-31T13:00:01.297Z
D0001017,P00222,2023-11-21T09:04:00.000Z,687.87,BRL,confirmed,true,true,687.87,2026-07-31T13:00:01.297Z
D0000559,P00138,2024-01-08T12:53:00.000Z,79.80,USD,confirmed,true,true,396.29,2026-07-31T13:00:01.297Z
D0000762,P00182,2023-12-21T12:37:00.000Z,1917.99,BRL,confirmed,true,true,1917.99,2026-07-31T13:00:01.297Z
D0000893,P00206,2023-11-27T10:26:00.000Z,908.16,BRL,pending,true,false,908.16,2026-07-31T13:00:01.297Z
D0000286,P00073,2023-12-25T04:42:00.000Z,1579.40,BRL,confirmed,true,true,1579.4,2026-07-31T13:00:01.297Z
D0000255,P00068,2023-11-28T20:33:00.000Z,97.35,USD,pending,true,false,482.88,2026-07-31T13:00:01.297Z
D0000935,P00216,2023-11-11T00:52:00.000Z,1422.89,BRL,confirmed,true,true,1422.89,2026-07-31T13:00:01.297Z
D0000223,P00056,2024-01-01T11:26:00.000Z,50.74,EUR,confirmed,true,true,268.35,2026-07-31T13:00:01.297Z
D0000579,P00139,2023-08-30T15:25:00.000Z,1738.08,BRL,confirmed,true,true,1738.08,2026-07-31T13:00:01.297Z
D0001101,P00246,2024-01-27T23:35:00.000Z,1335.54,BRL,failed,true,false,1335.54,2026-07-31T13:00:01.297Z
D0000458,P00117,2024-02-10T16:18:00.000Z,184.52,USD,confirmed,true,true,905.88,2026-07-31T13:00:01.297Z
D0001058,P00231,2024-03-09T03:29:00.000Z,1410.07,BRL,confirmed,true,true,1410.07,2026-07-31T13:00:01.297Z
D0001034,P00225,2024-03-27T07:40:00.000Z,1236.64,BRL,confirmed,true,true,1236.64,2026-07-31T13:00:01.297Z
D0000982,P00217,2024-03-03T03:02:00.000Z,625.34,BRL,confirmed,true,true,625.34,2026-07-31T13:00:01.297Z
D0000539,P00135,2024-01-02T09:30:00.000Z,1675.96,BRL,pending,true,false,1675.96,2026-07-31T13:00:01.297Z
D0000652,P00148,2024-03-15T05:06:00.000Z,685.09,BRL,confirmed,true,true,685.09,2026-07-31T13:00:01.297Z
D0000927,P00215,2023-12-10T21:08:00.000Z,1920.04,BRL,confirmed,true,true,1920.04,2026-07-31T13:00:01.297Z
D0000218,P00054,2023-11-12T20:11:00.000Z,1698.57,BRL,failed,true,false,1698.57,2026-07-31T13:00:01.297Z
D0001121,P00249,2023-12-04T01:16:00.000Z,1171.41,BRL,confirmed,true,true,1171.41,2026-07-31T13:00:01.297Z
D0000732,P00169,2023-12-26T01:48:00.000Z,58.21,USD,confirmed,true,true,293.2,2026-07-31T13:00:01.297Z
D0000445,P00115,2023-10-31T02:02:00.000Z,135.37,BRL,pending,true,false,135.37,2026-07-31T13:00:01.297Z
D0001129,P00250,2023-09-19T23:44:00.000Z,33.99,EUR,confirmed,true,true,181.44,2026-07-31T13:00:01.297Z
D0000295,P00075,2024-03-20T10:26:00.000Z,72.52,EUR,confirmed,true,true,384.86,2026-07-31T13:00:01.297Z
D0000338,P00089,2024-03-15T02:11:00.000Z,200.32,BRL,confirmed,true,true,200.32,2026-07-31T13:00:01.297Z
D0000334,P00088,2023-11-21T10:53:00.000Z,120.18,EUR,confirmed,true,true,629.59,2026-07-31T13:00:01.297Z
D0000233,P00060,2023-11-28T02:58:00.000Z,176.66,EUR,confirmed,true,true,925.79,2026-07-31T13:00:01.297Z
D0001117,P00247,2024-01-28T07:44:00.000Z,1731.31,BRL,confirmed,true,true,1731.31,2026-07-31T13:00:01.297Z
D0000370,P00098,2024-02-04T22:29:00.000Z,1640.25,BRL,confirmed,true,true,1640.25,2026-07-31T13:00:01.297Z
D0000916,P00213,2023-10-12T00:40:00.000Z,225.72,USD,confirmed,true,true,1147.04,2026-07-31T13:00:01.297Z
D0000306,P00078,2024-02-07T00:52:00.000Z,397.08,BRL,confirmed,true,true,397.08,2026-07-31T13:00:01.297Z
D0000939,P00216,2023-10-31T15:39:00.000Z,95.08,BRL,pending,true,false,95.08,2026-07-31T13:00:01.297Z
D0000682,P00153,2024-03-09T12:41:00.000Z,212.65,USD,confirmed,true,true,1022.43,2026-07-31T13:00:01.297Z
D0000340,P00089,2024-03-15T02:10:00.000Z,988.96,BRL,confirmed,true,true,988.96,2026-07-31T13:00:01.297Z
D0000276,P00071,2023-11-17T09:08:00.000Z,337.62,EUR,pending,true,false,1765.69,2026-07-31T13:00:01.297Z
D0001066,P00232,2024-03-23T08:11:00.000Z,172.57,USD,confirmed,true,true,841.53,2026-07-31T13:00:01.297Z
D0000235,P00060,2024-01-17T14:02:00.000Z,67.45,EUR,confirmed,true,true,352.03,2026-07-31T13:00:01.297Z
D0001094,P00244,2023-10-21T14:37:00.000Z,1871.15,BRL,confirmed,true,true,1871.15,2026-07-31T13:00:01.297Z
D0000870,P00201,2023-09-24T08:26:00.000Z,318.66,BRL,failed,true,false,318.66,2026-07-31T13:00:01.297Z
D0000758,P00182,2024-01-03T15:21:00.000Z,1626.24,BRL,confirmed,true,true,1626.24,2026-07-31T13:00:01.297Z
D0000846,P00195,2024-03-14T13:44:00.000Z,112.95,EUR,failed,true,false,602.79,2026-07-31T13:00:01.297Z
D0000898,P00208,2023-08-18T00:57:00.000Z,327.17,BRL,confirmed,true,true,327.17,2026-07-31T13:00:01.297Z
D0000409,P00108,2024-02-24T20:29:00.000Z,131.33,EUR,failed,true,false,688.35,2026-07-31T13:00:01.297Z
D0000896,P00208,2023-09-10T12:02:00.000Z,846.81,BRL,confirmed,true,true,846.81,2026-07-31T13:00:01.297Z
D0000496,P00125,2024-01-10T22:07:00.000Z,669.12,BRL,confirmed,true,true,669.12,2026-07-31T13:00:01.297Z
D0000217,P00054,2023-09-30T14:30:00.000Z,1441.07,BRL,confirmed,true,true,1441.07,2026-07-31T13:00:01.297Z
D0000681,P00153,2024-03-10T00:55:00.000Z,261.43,USD,confirmed,true,true,1256.97,2026-07-31T13:00:01.297Z
D0001126,P00249,2023-11-30T02:22:00.000Z,1916.97,BRL,confirmed,true,true,1916.97,2026-07-31T13:00:01.297Z
D0000797,P00188,2023-11-26T02:56:00.000Z,77.55,EUR,confirmed,true,true,405.7,2026-07-31T13:00:01.297Z
D0000029,P00006,2024-02-21T01:39:00.000Z,1375.40,BRL,confirmed,true,true,1375.4,2026-07-31T13:00:01.297Z
D0000708,P00158,2024-03-14T10:44:00.000Z,313.51,EUR,confirmed,true,true,1673.14,2026-07-31T13:00:01.297Z
D0000116,P00030,2024-02-02T16:00:00.000Z,239.20,EUR,confirmed,true,true,1254.27,2026-07-31T13:00:01.297Z
D0000152,P00037,2023-11-27T03:20:00.000Z,1983.51,BRL,confirmed,true,true,1983.51,2026-07-31T13:00:01.297Z
D0000909,P00211,2024-01-02T07:02:00.000Z,1623.50,BRL,confirmed,true,true,1623.5,2026-07-31T13:00:01.297Z
D0000450,P00115,2023-10-16T00:19:00.000Z,568.34,BRL,confirmed,true,true,568.34,2026-07-31T13:00:01.297Z
D0000968,P00217,2024-02-20T02:16:00.000Z,438.29,BRL,confirmed,true,true,438.29,2026-07-31T13:00:01.297Z
D0000667,P00153,2024-03-09T06:29:00.000Z,168.09,USD,confirmed,true,true,808.19,2026-07-31T13:00:01.297Z
D0000492,P00124,2024-03-21T03:15:00.000Z,218.23,EUR,confirmed,true,true,1155.88,2026-07-31T13:00:01.297Z
D0000405,P00106,2023-10-30T02:06:00.000Z,248.24,EUR,confirmed,true,true,1321.7,2026-07-31T13:00:01.297Z
D0000773,P00184,2023-12-01T00:50:00.000Z,88.78,USD,confirmed,true,true,447.62,2026-07-31T13:00:01.297Z
D0001116,P00247,2024-02-10T01:20:00.000Z,1420.34,BRL,confirmed,true,true,1420.34,2026-07-31T13:00:01.297Z
D0000307,P00078,2024-02-13T07:20:00.000Z,844.88,BRL,confirmed,true,true,844.88,2026-07-31T13:00:01.297Z
D0000638,P00145,2023-08-30T01:26:00.000Z,704.23,BRL,confirmed,true,true,704.23,2026-07-31T13:00:01.297Z
D0000453,P00115,2023-11-01T14:22:00.000Z,859.61,BRL,confirmed,true,true,859.61,2026-07-31T13:00:01.297Z
D0000467,P00118,2023-11-28T17:47:00.000Z,1863.98,BRL,confirmed,true,true,1863.98,2026-07-31T13:00:01.297Z
D0000400,P00105,2023-11-26T14:59:00.000Z,1915.36,BRL,failed,true,false,1915.36,2026-07-31T13:00:01.297Z
D0000580,P00139,2023-10-22T02:11:00.000Z,841.76,BRL,confirmed,true,true,841.76,2026-07-31T13:00:01.297Z
D0000601,P00142,2024-03-06T19:03:00.000Z,376.20,BRL,confirmed,true,true,376.2,2026-07-31T13:00:01.297Z
D0000005,P00001,2024-01-14T03:09:00.000Z,857.16,BRL,confirmed,true,true,857.16,2026-07-31T13:00:01.297Z
D0000175,P00043,2024-01-20T04:15:00.000Z,1473.45,BRL,confirmed,true,true,1473.45,2026-07-31T13:00:01.297Z
D0000111,P00029,2023-12-03T10:22:00.000Z,56.65,EUR,confirmed,true,true,299.42,2026-07-31T13:00:01.297Z
D0000490,P00122,2024-03-09T21:52:00.000Z,1270.30,BRL,failed,true,false,1270.3,2026-07-31T13:00:01.297Z
D0000119,P00030,2024-03-13T05:52:00.000Z,94.41,EUR,failed,true,false,501.74,2026-07-31T13:00:01.297Z
D0000561,P00139,2023-08-22T01:52:00.000Z,1523.70,BRL,confirmed,true,true,1523.7,2026-07-31T13:00:01.297Z
D0000964,P00217,2024-01-30T15:29:00.000Z,1843.91,BRL,confirmed,true,true,1843.91,2026-07-31T13:00:01.297Z
D0000924,P00215,2023-11-29T11:17:00.000Z,51.81,EUR,confirmed,true,true,273.02,2026-07-31T13:00:01.297Z
D0000871,P00202,2024-03-03T02:17:00.000Z,973.64,BRL,confirmed,true,true,973.64,2026-07-31T13:00:01.297Z
D0000036,P00008,2024-01-17T09:04:00.000Z,897.62,BRL,confirmed,true,true,897.62,2026-07-31T13:00:01.297Z
D0000502,P00127,2023-11-07T02:14:00.000Z,805.55,BRL,confirmed,true,true,805.55,2026-07-31T13:00:01.297Z
