touchpoint_id,player_id,campaign_id,channel,event_ts,event_type,_source_file,_ingested_at
T0000674,P00120,C007,email,2023-08-15T11:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000876,P00048,C009,sms,2024-01-27T00:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000930,P00031,C010,email,2024-02-02T01:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000182,P00042,C002,push,2024-01-29T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000891,P00162,C010,email,2024-01-27T08:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000173,P00171,C002,push,2024-01-14T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000440,P00230,C005,push,2024-03-01T10:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000874,P00190,C009,sms,2024-01-15T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000790,P00219,C008,sms,2024-01-01T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000042,P00102,C001,email,2024-01-25T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000860,P00184,C009,sms,2024-01-23T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000221,P00117,C003,push,2024-02-02T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000644,P00114,C007,email,2023-08-21T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001209,P00179,C012,email,2024-03-01T07:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000390,P00239,C004,email,2024-02-20T10:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000046,P00010,C001,email,2024-01-18T01:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000918,P00210,C010,email,2024-01-27T08:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000748,P00020,C008,sms,2024-01-06T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000009,P00063,C001,email,2024-01-10T18:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001190,P00058,C012,email,2024-02-20T19:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000733,P00244,C008,sms,2024-01-02T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000804,P00202,C009,sms,2024-01-26T21:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000801,P00108,C009,sms,2024-01-30T17:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001012,P00084,C011,push,2024-02-24T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000573,P00084,C006,email,2024-03-18T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000168,P00137,C002,push,2024-01-29T11:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000636,P00041,C007,email,2023-08-22T19:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001068,P00013,C011,push,2024-02-05T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000834,P00217,C009,sms,2024-01-31T01:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000846,P00068,C009,sms,2024-01-18T21:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000295,P00099,C004,email,2024-02-03T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000167,P00055,C002,push,2024-01-24T08:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001155,P00206,C012,email,2024-03-06T07:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000811,P00148,C009,sms,2024-01-31T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001072,P00111,C011,push,2024-02-07T05:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000653,P00004,C007,email,2023-09-04T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000742,P00162,C008,sms,2024-01-02T15:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000734,P00244,C008,sms,2024-01-04T09:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000820,P00106,C009,sms,2024-01-19T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000836,P00050,C009,sms,2024-01-22T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000496,P00178,C005,push,2024-03-01T22:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000591,P00160,C006,email,2024-03-21T04:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000985,P00156,C011,push,2024-02-18T20:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000116,P00232,C002,push,2024-01-15T03:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000125,P00139,C002,push,2024-01-19T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000431,P00226,C005,push,2024-02-22T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000326,P00089,C004,email,2024-02-08T02:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000702,P00225,C007,email,2023-08-29T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001185,P00055,C012,email,2024-03-10T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000557,P00241,C006,email,2024-03-09T16:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001103,P00024,C011,push,2024-02-15T20:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000878,P00227,C009,sms,2024-01-29T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000913,P00157,C010,email,2024-01-31T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001129,P00106,C012,email,2024-02-27T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001089,P00155,C011,push,2024-02-25T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000900,P00244,C010,email,2024-02-10T01:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001097,P00040,C011,push,2024-02-19T00:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000133,P00002,C002,push,2024-01-12T15:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000158,P00030,C002,push,2024-01-13T21:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000210,P00067,C003,push,2024-02-05T00:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000322,P00240,C004,email,2024-02-22T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000321,P00009,C004,email,2024-02-06T11:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000616,P00132,C006,email,2024-03-19T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000380,P00244,C004,email,2024-02-17T09:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001035,P00227,C011,push,2024-02-15T11:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000454,P00110,C005,push,2024-02-24T22:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000037,P00098,C001,email,2024-01-23T05:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000701,P00192,C007,email,2023-09-03T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000556,P00241,C006,email,2024-03-09T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000940,P00014,C010,email,2024-01-20T15:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001074,P00248,C011,push,2024-02-24T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000803,P00233,C009,sms,2024-01-19T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000993,P00204,C011,push,2024-02-16T18:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000957,P00099,C010,email,2024-01-21T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000813,P00079,C009,sms,2024-01-15T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000101,P00158,C001,email,2024-01-22T07:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000144,P00204,C002,push,2024-01-10T15:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000547,P00015,C006,email,2024-03-19T07:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000058,P00142,C001,email,2024-01-11T10:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000204,P00206,C002,push,2024-01-14T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000854,P00096,C009,sms,2024-01-19T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000501,P00124,C005,push,2024-02-18T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001143,P00074,C012,email,2024-02-25T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000481,P00112,C005,push,2024-03-03T00:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000532,P00028,C006,email,2024-03-17T04:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001011,P00203,C011,push,2024-02-08T10:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000359,P00215,C004,email,2024-02-17T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001159,P00214,C012,email,2024-03-01T05:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000643,P00248,C007,email,2023-08-28T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000372,P00185,C004,email,2024-02-25T09:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001127,P00063,C012,email,2024-02-26T02:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000247,P00058,C003,push,2024-03-09T17:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000283,P00212,C003,push,2024-02-05T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000048,P00106,C001,email,2024-01-11T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000303,P00160,C004,email,2024-02-03T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000272,P00102,C003,push,2024-02-21T01:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000991,P00250,C011,push,2024-02-19T13:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000909,P00109,C010,email,2024-01-26T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000667,P00015,C007,email,2023-09-01T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000202,P00191,C002,push,2024-01-18T05:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001104,P00024,C011,push,2024-02-17T12:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000089,P00033,C001,email,2024-01-19T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000614,P00231,C006,email,2024-03-08T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000098,P00020,C001,email,2024-01-21T19:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000055,P00080,C001,email,2024-01-23T19:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000546,P00015,C006,email,2024-03-18T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000184,P00063,C002,push,2024-01-11T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000619,P00169,C006,email,2024-03-01T21:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000789,P00058,C008,sms,2024-01-09T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000862,P00138,C009,sms,2024-02-04T07:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000339,P00179,C004,email,2024-02-08T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000254,P00001,C003,push,2024-02-05T04:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000681,P00113,C007,email,2023-09-02T21:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000770,P00155,C008,sms,2023-12-23T02:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000637,P00250,C007,email,2023-08-28T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000059,P00142,C001,email,2024-01-12T14:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000268,P00210,C003,push,2024-02-08T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000621,P00046,C006,email,2024-03-02T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000676,P00021,C007,email,2023-09-01T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000117,P00232,C002,push,2024-01-16T03:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001032,P00105,C011,push,2024-02-11T01:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001025,P00056,C011,push,2024-02-16T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001225,P00097,C012,email,2024-02-25T19:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000362,P00112,C004,email,2024-02-06T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000230,P00074,C003,push,2024-02-16T03:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001146,P00067,C012,email,2024-03-02T22:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000850,P00234,C009,sms,2024-01-29T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000657,P00178,C007,email,2023-08-28T10:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001181,P00127,C012,email,2024-03-02T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001188,P00144,C012,email,2024-02-23T19:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000126,P00091,C002,push,2024-01-12T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
