bet_id,player_id,bet_ts,stake,currency,product,payout,_source_file,_ingested_at
B0002458,P00182,2024-03-06T07:07:00Z,890.32,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000040,P00005,2023-09-16T15:25:00Z,279.08,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001797,P00136,2023-09-13T23:12:00Z,54.23,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000177,P00016,2023-10-10T04:10:00Z,398.55,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003055,P00216,2023-12-04T23:22:00Z,77.61,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003425,P00231,2024-01-30T17:24:00Z,879.43,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001661,P00130,2023-11-17T19:04:00Z,783.90,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000178,P00016,2023-11-01T19:48:00Z,555.19,BRL,sports,683.65,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001236,P00101,2024-01-25T21:56:00Z,574.53,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003534,P00241,2023-12-22T03:16:00Z,782.05,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000478,P00038,2024-03-19T15:22:00Z,450.10,BRL,casino,1049.21,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002073,P00143,2024-02-19T09:32:00Z,322.44,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003493,P00236,2023-12-08T17:08:00Z,43.99,EUR,casino,130.89,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002078,P00144,2023-12-04T15:33:00Z,409.69,BRL,sports,1065.86,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002140,P00150,2023-10-30T02:02:00Z,985.88,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002828,P00202,2024-03-10T19:57:00Z,64.43,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002067,P00143,2024-01-31T05:10:00Z,11.43,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000900,P00075,2024-02-04T01:05:00Z,53.99,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003168,P00218,2023-10-06T03:41:00Z,62.08,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001894,P00139,2023-09-23T03:27:00Z,327.95,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001191,P00099,2023-12-02T03:43:00Z,88.95,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000730,P00064,2023-10-31T01:23:00Z,78.79,EUR,casino,211.97,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002900,P00207,2024-01-28T20:57:00Z,775.00,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001075,P00090,2024-02-27T18:04:00Z,683.72,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002529,P00188,2023-11-07T02:15:00Z,94.74,EUR,sports,292.13,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002308,P00162,2024-02-26T20:10:00Z,50.07,EUR,sports,163.41,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001288,P00108,2024-02-24T06:24:00Z,363.91,BRL,casino,557.51,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002893,P00206,2023-11-20T08:59:00Z,34.54,USD,sports,42.40,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001260,P00103,2024-03-14T08:47:00Z,664.97,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002697,P00194,2023-10-24T03:51:00Z,120.01,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002642,P00193,2024-03-18T17:33:00Z,391.71,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000734,P00064,2024-01-29T04:11:00Z,36.47,EUR,casino,67.86,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000064,P00006,2024-03-12T09:27:00Z,935.21,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000479,P00038,2024-03-03T07:09:00Z,73.55,BRL,sports,139.03,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001052,P00089,2024-03-15T22:32:00Z,127.72,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002337,P00165,2023-11-11T01:39:00Z,195.42,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000439,P00036,2023-10-15T21:07:00Z,614.95,BRL,casino,1277.51,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001516,P00118,2023-10-09T07:59:00Z,109.44,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000352,P00029,2023-12-03T17:03:00Z,132.31,BRL,sports,370.29,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003145,P00217,2024-02-06T03:38:00Z,737.98,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000803,P00069,2024-02-20T23:07:00Z,140.86,USD,casino,260.93,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001781,P00136,2023-09-30T14:50:00Z,89.39,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001909,P00139,2023-09-18T13:27:00Z,301.91,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002681,P00194,2023-09-29T22:49:00Z,156.36,EUR,casino,440.28,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002841,P00202,2024-03-06T12:50:00Z,13.12,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002241,P00156,2023-12-21T12:06:00Z,419.45,BRL,casino,1094.42,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002626,P00193,2024-02-16T00:43:00Z,667.68,BRL,casino,1681.09,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002536,P00188,2023-12-02T13:16:00Z,39.84,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002298,P00159,2024-01-10T22:50:00Z,684.43,BRL,casino,1159.82,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003648,P00247,2024-02-01T00:05:00Z,45.86,BRL,casino,155.71,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001038,P00088,2023-11-29T23:17:00Z,256.95,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003394,P00230,2023-11-28T21:30:00Z,212.63,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000754,P00066,2023-12-25T19:12:00Z,47.61,USD,sports,76.78,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003611,P00244,2023-10-28T01:01:00Z,147.54,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003431,P00232,2024-02-24T08:18:00Z,197.33,USD,sports,243.42,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003408,P00231,2024-02-21T09:12:00Z,905.04,BRL,casino,1357.03,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001485,P00118,2023-10-29T07:56:00Z,290.43,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002670,P00193,2024-02-15T19:41:00Z,299.24,BRL,casino,363.27,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001112,P00092,2024-03-21T09:32:00Z,951.29,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003054,P00216,2023-11-26T20:16:00Z,313.11,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000287,P00026,2024-03-05T11:45:00Z,191.56,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000023,P00004,2024-03-14T13:01:00Z,967.32,BRL,sports,1992.66,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001561,P00120,2024-01-27T09:06:00Z,707.64,BRL,sports,1896.45,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002238,P00156,2024-01-21T11:54:00Z,172.35,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002068,P00143,2024-01-29T18:14:00Z,387.33,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000074,P00007,2024-03-28T08:40:00Z,150.52,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000153,P00012,2024-01-05T01:18:00Z,577.26,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001234,P00101,2024-01-25T18:18:00Z,275.93,BRL,casino,737.34,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000107,P00008,2023-10-15T21:18:00Z,286.18,BRL,sports,739.93,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000909,P00077,2023-10-16T20:41:00Z,130.66,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003227,P00221,2023-09-09T14:50:00Z,978.30,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001255,P00103,2024-03-17T09:00:00Z,59.70,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001936,P00140,2023-10-02T01:22:00Z,37.70,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000664,P00057,2024-01-19T22:25:00Z,489.09,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001674,P00131,2024-01-24T13:11:00Z,329.43,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001281,P00107,2023-10-10T01:11:00Z,454.11,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002438,P00180,2023-11-15T20:10:00Z,639.43,BRL,casino,971.08,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000580,P00048,2024-01-04T14:11:00Z,390.37,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001146,P00096,2023-12-30T05:47:00Z,86.15,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003482,P00236,2023-12-01T04:46:00Z,356.04,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001247,P00102,2024-01-17T12:09:00Z,118.63,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000443,P00036,2023-12-06T21:52:00Z,418.81,BRL,casino,770.44,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001162,P00098,2023-12-07T11:17:00Z,34.03,BRL,sports,116.39,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002081,P00144,2024-01-10T17:15:00Z,838.60,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003238,P00222,2023-11-24T16:26:00Z,149.65,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003437,P00232,2024-03-02T07:00:00Z,141.42,USD,sports,421.98,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002136,P00148,2024-03-14T04:10:00Z,924.69,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002447,P00181,2023-10-22T21:57:00Z,196.28,BRL,casino,461.40,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001570,P00120,2024-01-27T19:55:00Z,283.26,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001488,P00118,2023-10-19T21:27:00Z,131.52,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002632,P00193,2023-12-30T13:27:00Z,265.49,BRL,sports,701.93,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002090,P00145,2023-12-01T05:34:00Z,150.52,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003545,P00241,2023-12-23T12:23:00Z,184.48,BRL,sports,286.42,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002696,P00194,2023-12-13T23:54:00Z,103.21,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002441,P00180,2024-01-15T13:05:00Z,505.97,BRL,sports,1401.34,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000043,P00005,2023-10-18T00:11:00Z,181.43,USD,casino,349.21,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003477,P00236,2023-11-29T18:38:00Z,930.90,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003661,P00247,2024-01-29T09:10:00Z,300.47,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002950,P00213,2023-12-18T07:09:00Z,313.87,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001916,P00139,2023-10-09T12:23:00Z,992.66,BRL,sports,2114.30,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000995,P00082,2024-02-26T08:40:00Z,49.94,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000712,P00062,2023-11-26T02:21:00Z,28.25,USD,casino,58.56,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000715,P00062,2023-10-18T12:37:00Z,153.83,USD,sports,228.37,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000173,P00016,2023-10-24T00:28:00Z,222.85,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000468,P00037,2023-11-24T02:47:00Z,28.72,BRL,sports,71.94,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001113,P00092,2024-03-08T15:28:00Z,688.24,BRL,casino,2100.86,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002013,P00143,2024-02-05T19:28:00Z,293.18,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003390,P00229,2023-12-31T05:51:00Z,572.06,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001220,P00101,2024-01-26T09:23:00Z,665.65,BRL,casino,2066.71,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003664,P00248,2024-02-28T06:39:00Z,741.82,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002217,P00154,2023-12-19T18:15:00Z,39.70,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002575,P00188,2023-10-29T17:31:00Z,85.88,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001864,P00139,2023-09-29T16:04:00Z,95.02,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000317,P00027,2023-12-17T19:39:00Z,767.57,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000682,P00059,2023-12-08T02:02:00Z,99.58,USD,sports,165.82,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000856,P00072,2024-01-12T08:36:00Z,264.79,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003178,P00218,2023-09-07T10:19:00Z,677.11,BRL,casino,1614.07,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002198,P00153,2024-03-09T02:59:00Z,198.08,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000182,P00016,2023-12-24T18:12:00Z,606.85,BRL,casino,1755.32,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002675,P00194,2023-11-26T02:23:00Z,60.14,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000089,P00007,2024-03-06T08:33:00Z,40.24,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002300,P00160,2024-02-16T16:26:00Z,5.06,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003173,P00218,2023-09-19T13:50:00Z,282.75,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003291,P00222,2023-11-13T02:40:00Z,138.94,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000895,P00075,2024-02-16T11:49:00Z,41.89,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001861,P00139,2023-11-03T15:09:00Z,917.41,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000066,P00006,2024-02-02T10:08:00Z,617.13,BRL,casino,1084.97,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001935,P00140,2023-10-09T11:13:00Z,30.45,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000216,P00019,2023-12-16T15:11:00Z,107.65,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000113,P00008,2023-10-14T15:41:00Z,817.30,BRL,casino,2819.02,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003034,P00216,2023-11-14T23:52:00Z,950.60,BRL,sports,2778.29,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000080,P00007,2024-03-14T07:04:00Z,88.56,EUR,sports,250.12,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002698,P00195,2023-11-09T02:27:00Z,8.52,EUR,sports,27.97,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003031,P00216,2023-10-12T23:22:00Z,569.03,BRL,casino,1089.51,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000620,P00053,2024-01-25T10:50:00Z,275.36,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000498,P00040,2024-03-17T06:15:00Z,642.39,BRL,sports,1141.65,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002594,P00191,2024-02-15T00:10:00Z,963.65,BRL,casino,3003.65,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001754,P00135,2024-01-16T06:23:00Z,356.55,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001239,P00101,2024-01-11T08:07:00Z,618.38,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003505,P00238,2023-11-22T10:56:00Z,511.07,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003619,P00244,2023-10-23T09:56:00Z,815.34,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000800,P00069,2024-02-20T20:57:00Z,100.64,USD,sports,248.67,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003152,P00217,2024-02-04T14:03:00Z,205.95,BRL,sports,676.49,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003578,P00241,2023-12-19T12:58:00Z,939.46,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000677,P00057,2024-01-26T14:42:00Z,484.19,BRL,casino,1616.57,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001811,P00137,2023-10-11T13:34:00Z,798.33,BRL,sports,1047.07,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000597,P00051,2024-02-28T17:02:00Z,141.19,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001512,P00118,2023-11-07T07:03:00Z,128.02,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001449,P00118,2023-11-23T02:39:00Z,798.85,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
